delay,gain
7.87309,0.000248072
9.21247,0.000181962
8.48273,0.000214168
9.86553,0.000158906
8.69867,0.000203804
8.25764,0.000225832
8.90887,0.000194418
8.30677,0.000223206
9.03683,0.000189018
8.30222,0.000223448
7.94754,0.000243519
7.86878,0.00024834
6.93871,0.000317933
7.92361,0.000244969
10.7785,0.000133347
10.4045,0.000143016
10.2924,0.000146118
7.54503,0.000269734
7.69386,0.000259571
8.67157,0.000205063
8.12943,0.000232904
10.3668,0.00014405
8.32727,0.000222124
7.99069,0.000240936
9.34825,8.83869e-05
8.45405,0.000107802
12.3879,5.05792e-05
9.25069,9.02394e-05
10.7098,6.75245e-05
8.42746,0.000108474
10.908,6.51123e-05
10.2012,7.43595e-05
10.73,6.72724e-05
9.38701,8.76667e-05
9.72019,8.18217e-05
9.45499,8.64244e-05
9.91688,7.86405e-05
10.0821,7.61085e-05
10.9969,6.40729e-05
8.38772,0.00010949
11.5464,5.81639e-05
10.8095,6.62939e-05
11.4324,5.93201e-05
12.3751,5.0683e-05
8.87664,9.79074e-05
9.66311,8.27808e-05
9.60468,8.37802e-05
9.86507,7.94602e-05
9.00434,9.51836e-05
9.47399,8.60819e-05
11.1005,6.28923e-05
9.903,7.88588e-05
10.7036,6.76015e-05
9.87474,7.93063e-05
9.29336,8.94222e-05
9.49916,8.56315e-05
9.29937,8.93078e-05
10.7777,6.66832e-05
11.1979,6.18107e-05
9.41078,8.72293e-05
11.1534,6.23011e-05
9.31354,8.90394e-05
10.4772,7.05284e-05
9.20163,9.1193e-05
10.0403,7.67376e-05
9.85598,7.96054e-05
11.1474,6.23676e-05
10.5306,6.98213e-05
10.9511,6.46054e-05
8.82177,9.91138e-05
9.32584,8.88073e-05
9.46829,8.61846e-05
9.81577,8.02522e-05
9.17229,9.17703e-05
8.9662,9.59852e-05
9.23741,9.0496e-05
9.68854,8.23514e-05
9.19914,9.12418e-05
12.4049,5.04418e-05
12.5306,4.94414e-05
12.4311,5.02308e-05
9.82976,8.00263e-05
9.67083,8.26501e-05
8.74327,0.000100878
10.1702,7.48086e-05
12.2802,5.14649e-05
9.31284,8.90527e-05
9.16508,9.19131e-05
11.1918,3.09389e-05
10.0667,3.81698e-05
14.3635,1.88424e-05
11.233,3.0714e-05
11.1971,3.09101e-05
10.2312,3.6964e-05
12.7333,2.39447e-05
10.8237,3.30612e-05
10.7535,3.34903e-05
11.14,3.1225e-05
10.0316,3.84352e-05
11.3887,2.98863e-05
10.2172,3.70645e-05
10.1264,3.77255e-05
13.3189,2.18969e-05
9.93212,3.92009e-05
12.5743,2.45501e-05
12.5444,2.46664e-05
11.8308,2.771e-05
14.5681,1.83195e-05
9.81775,4.01101e-05
10.2805,3.66133e-05
10.5389,3.48559e-05
11.0065,3.19812e-05
10.169,3.74133e-05
11.4689,2.94734e-05
12.3799,2.53222e-05
9.93391,3.91869e-05
13.2023,2.22832e-05
11.3847,2.99074e-05
10.2272,3.69923e-05
10.9384,3.23773e-05
12.0741,2.66122e-05
12.985,2.30308e-05
12.7548,2.38643e-05
11.2219,3.07744e-05
11.2425,3.06626e-05
10.9785,3.21427e-05
10.5407,3.4844e-05
10.8102,3.31432e-05
10.2634,3.67343e-05
11.1488,3.11764e-05
11.3113,3.0294e-05
11.269,3.05199e-05
11.2259,3.07531e-05
9.45273,4.32326e-05
11.1052,3.14197e-05
9.72232,4.08931e-05
11.0129,3.19444e-05
11.2551,3.05947e-05
10.3912,3.58444e-05
11.6094,2.87692e-05
10.22,3.70442e-05
11.6913,2.83708e-05
13.101,2.26269e-05
14.7777,1.78059e-05
14.7073,1.79758e-05
10.3223,3.63201e-05
10.5625,3.47018e-05
9.54563,4.24044e-05
10.326,3.62944e-05
14.2643,1.91042e-05
11.3606,3.00334e-05
11.4975,2.93281e-05
13.395,1.08251e-05
11.663,1.42536e-05
16.3999,7.23495e-06
13.7888,1.02188e-05
12.9866,1.15125e-05
11.727,1.40996e-05
14.9489,8.70107e-06
10.8626,1.64133e-05
10.8466,1.64613e-05
13.5082,1.06453e-05
11.5467,1.45401e-05
12.2779,1.28709e-05
12.7469,1.19469e-05
10.4055,1.78736e-05
14.5489,9.18376e-06
12.9379,1.15989e-05
14.4968,9.24957e-06
14.5352,9.20107e-06
13.4559,1.07278e-05
16.8514,6.85381e-06
12.3689,1.26834e-05
12.8511,1.17552e-05
12.0081,1.34519e-05
11.5573,1.45136e-05
11.684,1.42028e-05
11.8823,1.3736e-05
13.4171,1.07896e-05
11.5244,1.45961e-05
13.2772,1.10169e-05
11.9727,1.35309e-05
12.7883,1.18701e-05
10.9766,1.60769e-05
12.3787,1.26636e-05
14.3554,9.43182e-06
13.7093,1.03371e-05
13.5238,1.0621e-05
13.3629,1.08768e-05
