delay,gain
97.0663,7.82198e-07
97.3584,6.2388e-07
111.617,4.35344e-07
136.76,2.84247e-07
153.314,2.02844e-07
156.594,1.58877e-07
49.2135,-1.14945e-05
63.9417,-7.07752e-06
65.3407,-5.54078e-06
94.1422,-3.07653e-06
99.843,-2.32069e-06
118.601,-1.25033e-06
126.093,-7.52668e-07
149.151,-5.09047e-07
167.918,-3.61724e-07
168.031,-2.89184e-07
32.454,1.74304e-05
34.4679,1.31296e-05
40.7627,8.88162e-06
60.3371,3.84017e-06
69.5623,2.13177e-06
90.3674,1.05023e-06
91.6301,8.28603e-07
119.256,4.07459e-07
50.3153,-1.12428e-05
70.8337,-5.11111e-06
78.3847,-3.69499e-06
92.722,-1.59931e-06
46.4887,1.21682e-05
57.6386,6.28118e-06
46.5685,-1.21474e-05
46.688,-9.69303e-06
52.2821,-6.92472e-06
94.4604,-3.06616e-06
105.65,-2.19313e-06
144.576,-1.28212e-06
145.171,-1.02149e-06
150.67,-6.29895e-07
151.486,-5.01203e-07
58.1664,8.35397e-07
27.9333,2.02513e-05
43.9085,1.03066e-05
54.6413,6.62574e-06
56.941,5.08651e-06
64.0993,3.61478e-06
89.0273,1.06604e-06
46.7807,1.20923e-05
47.19,9.58993e-06
60.1953,4.81152e-06
68.1353,3.40065e-06
108.024,1.71595e-06
119.378,1.2422e-06
157.02,7.55528e-07
157.491,6.02614e-07
165.11,3.67876e-07
165.981,2.92756e-07
168.221,1.84869e-07
14.9336,3.788e-05
45.0624,8.03417e-06
46.4864,6.23045e-06
74.9596,1.97828e-06
75.9029,1.56296e-06
87.6548,1.08273e-06
87.66,8.66131e-07
91.6637,6.6264e-07
110.409,4.4011e-07
126.574,2.45698e-07
129.375,1.92303e-07
46.613,-1.21358e-05
53.9787,-8.38383e-06
94.6982,-3.82308e-06
106.104,-2.7297e-06
143.98,-1.60928e-06
144.421,-1.2835e-06
157.288,-6.03393e-07
168.568,-2.88264e-07
48.18,-1.17411e-05
62.1822,-7.27778e-06
70.7199,-5.11933e-06
121.26,-1.91082e-06
122.087,-1.51829e-06
193.931,-3.13204e-07
194.433,-2.49916e-07
198.63,-1.95708e-07
205.971,-1.50987e-07
211.202,-1.17798e-07
16.9052,-3.34622e-05
47.8435,-9.45892e-06
53.4077,-6.77878e-06
59.1796,-4.8941e-06
99.842,-2.32071e-06
100.717,-1.84045e-06
101.764,-1.4572e-06
108.985,-1.08853e-06
46.9541,-1.20476e-05
57.033,-7.93484e-06
62.4271,-5.79938e-06
80.8702,-3.58143e-06
85.0618,-2.72396e-06
112.048,-1.65433e-06
158.008,-3.84412e-07
165.086,-2.94343e-07
180.642,-2.15197e-07
47.8123,-1.18314e-05
63.9687,-5.65962e-06
66.4289,-4.36001e-06
75.1536,-3.08308e-06
85.0038,-2.18065e-06
122.892,-6.1782e-07
140.925,-4.31008e-07
166.573,-2.91716e-07
168.655,-2.30491e-07
169.575,-1.83394e-07
180.901,-1.37529e-07
28.4054,-1.99147e-05
32.9171,-8.7988e-06
33.2765,-6.96302e-06
93.1158,-5.21845e-07
46.5696,-1.21471e-05
48.9038,-7.40307e-06
48.9263,-5.91974e-06
71.9254,-3.22146e-06
73.4686,-2.52303e-06
109.747,-1.08097e-06
126.646,-3.83685e-07
130.178,-2.98618e-07
143.382,-1.73516e-07
49.181,-1.15021e-05
66.0084,-6.85592e-06
86.1651,-3.36135e-06
87.0865,-2.66063e-06
48.563,1.16485e-05
63.6759,7.10706e-06
71.2699,5.07983e-06
77.1793,3.7527e-06
102.613,1.15612e-06
46.0889,1.22738e-05
49.2315,9.19224e-06
92.3607,3.91983e-06
97.7291,2.96361e-06
111.224,1.66659e-06
115.218,1.28704e-06
117.22,1.01205e-06
125.605,7.55595e-07
127.986,5.9323e-07
129.246,4.69957e-07
139.263,3.48923e-07
169.04,1.83973e-07
175.549,1.41722e-07
13.2392,-4.2728e-05
18.7855,-2.40903e-05
24.6805,-1.4669e-05
35.1074,-8.24985e-06
41.0298,-5.64722e-06
43.9891,-4.21385e-06
58.2178,-2.54718e-06
60.7505,-1.95279e-06
64.9847,-1.46044e-06
74.8097,-1.01491e-06
83.066,-7.31226e-07
83.8339,-5.79622e-07
90.3429,-4.3029e-07
92.6628,-3.35614e-07
134.62,-1.8481e-07
50.3221,1.12413e-05
78.492,3.68994e-06
46.998,1.20364e-05
56.2277,8.04849e-06
60.9567,5.93927e-06
63.0677,4.59238e-06
93.1333,2.48788e-06
102.026,1.81683e-06
109.264,1.35718e-06
121.728,9.74576e-07
128.269,7.399e-07
138.754,5.47192e-07
138.968,4.3708e-07
151.362,3.21033e-07
46.5601,-1.21496e-05
53.5294,-8.4542e-06
94.1928,-3.84359e-06
104.58,-2.76948e-06
142.669,-1.62407e-06
150.18,-1.23427e-06
151.383,-7.83659e-07
184.384,-2.63538e-07
184.534,-2.10658e-07
193.642,-1.2848e-07
47.9019,-1.18092e-05
48.2159,-9.38588e-06
59.2879,-6.10645e-06
69.646,-4.15862e-06
70.2761,-3.29706e-06
80.5398,-2.30152e-06
89.1609,-1.66319e-06
111.731,-1.06178e-06
112.721,-8.41955e-07
149.1,-5.09221e-07
159.805,-3.80089e-07
167.243,-2.90548e-07
172.959,-2.24756e-07
93.738,8.0997e-07
110.017,5.52095e-07
120.321,3.23082e-07
133.499,2.32952e-07
201.286,-1.54501e-07
46.176,-1.22506e-05
50.3063,-8.99585e-06
92.6305,-3.90842e-06
99.0615,-2.92375e-06
139.503,-1.66093e-06
139.707,-1.32681e-06
147.29,-1.0068e-06
186.104,-6.37454e-07
195.166,-4.86284e-07
233.061,-3.25773e-07
243.56,-2.49384e-07
280.366,-1.73316e-07
292.584,-1.06291e-07
33.2916,1.69918e-05
41.668,1.08608e-05
50.1684,7.21647e-06
58.683,4.93551e-06
67.1954,3.44823e-06
75.7198,2.44802e-06
84.2413,1.76031e-06
92.7732,1.27874e-06
93.8568,1.01118e-06
99.7441,7.61198e-07
106.462,5.70532e-07
113.177,4.29344e-07
119.905,3.24204e-07
126.63,2.45588e-07
133.37,1.86542e-07
37.8833,-1.49323e-05
46.2976,-9.77477e-06
47.9043,-7.55755e-06
92.4608,-3.13247e-06
97.8928,-2.36692e-06
107.494,-1.72442e-06
108.177,-1.37082e-06
144.064,-8.23475e-07
144.087,-6.58672e-07
185.783,-4.08675e-07
219.321,-2.21556e-07
231.276,-1.68083e-07
248.247,-1.25274e-07
248.801,-9.99962e-08
41.79,-1.35364e-05
46.432,-9.74647e-06
50.3189,-7.19488e-06
93.4204,-3.1003e-06
102.279,-2.26542e-06
129.209,-1.4346e-06
135.826,-1.09177e-06
145.055,-8.17845e-07
158.433,-5.9903e-07
164.848,-4.60577e-07
172.828,-3.51447e-07
31.0053,-1.82448e-05
46.7551,-9.67912e-06
53.2084,-6.80416e-06
94.5171,-3.06432e-06
97.1341,-1.22133e-06
114.583,-8.28274e-07
114.979,-6.60336e-07
162.714,-3.73293e-07
163.934,-2.96412e-07
176.244,-2.20566e-07
194.309,-1.60049e-07
198.523,-1.25321e-07
13.8095,-4.09636e-05
42.9003,-1.05488e-05
45.2762,-7.99623e-06
60.5415,-1.2541e-06
133.731,-2.90684e-07
33.755,-1.67586e-05
44.7642,-1.01096e-05
55.8219,-6.4856e-06
60.7929,-4.76422e-06
64.2459,-3.60653e-06
70.424,-2.63211e-06
76.8737,-1.92902e-06
120.144,-6.3195e-07
123.252,-4.92812e-07
124.437,-3.90494e-07
143.653,-2.16486e-07
149.866,-1.66009e-07
46.265,1.22271e-05
51.3104,8.81981e-06
92.8481,3.89926e-06
93.2818,3.1049e-06
100.123,2.3142e-06
140.011,1.32392e-06
149.047,9.94931e-07
183.267,6.47322e-07
187.56,5.06006e-07
197.9,3.83654e-07
234.857,2.58626e-07
246.897,1.96811e-07
254.257,1.52891e-07
267.94,9.28532e-08
47.6768,1.1865e-05
59.8564,7.56057e-06
87.3242,4.14591e-06
97.4046,1.90303e-06
46.4622,1.21752e-05
69.7469,4.1526e-06
78.9828,2.93361e-06
83.9848,2.20711e-06
101.341,1.46329e-06
107.829,1.10019e-06
118.017,8.04177e-07
153.975,3.94481e-07
164.717,2.95002e-07
167.726,2.31768e-07
173.01,1.43801e-07
46.8252,-1.20808e-05
46.9822,-9.63234e-06
49.5438,-7.30745e-06
71.5323,-4.04895e-06
71.5485,-3.23843e-06
75.0564,-2.46966e-06
115.006,-1.28942e-06
118.515,-1.001e-06
126.41,-7.50783e-07
138.53,-5.48078e-07
166.866,-3.64004e-07
198.442,-1.56715e-07
215.682,3.52024e-07
219.291,2.21586e-07
222.908,1.39515e-07
49.3035,1.14735e-05
61.4337,4.71453e-06
103.121,2.24693e-06
114.325,1.62138e-06
117.555,1.26146e-06
135.854,8.73236e-07
165.462,5.73582e-07
178.29,3.40681e-07
198.506,1.95831e-07
213.73,1.45505e-07
227.489,1.09364e-07
14.0967,4.01289e-05
45.1998,1.00122e-05
47.2005,7.67023e-06
61.4079,4.71651e-06
69.551,2.66515e-06
83.6793,1.77214e-06
83.7027,1.41731e-06
105.88,8.96353e-07
105.946,7.1664e-07
106.118,5.72381e-07
117.99,4.11832e-07
148.717,2.61393e-07
157.931,1.96914e-07
169.962,1.46381e-07
13.6275,-4.15105e-05
18.8065,-2.40634e-05
25.8811,-1.39885e-05
37.8131,-7.65954e-06
39.3492,-5.88842e-06
70.9533,-2.08998e-06
78.4394,-1.51241e-06
78.4639,-1.20955e-06
93.6934,-8.10357e-07
122.62,-4.95353e-07
126.689,-3.83554e-07
158.29,-2.45585e-07
176.157,-1.76541e-07
177.1,-1.4048e-07
42.7285,-1.32391e-05
48.0486,-9.41855e-06
58.7079,-6.16678e-06
59.9953,-4.82756e-06
99.3156,-2.33301e-06
100.969,-1.83585e-06
106.869,-1.38759e-06
131.935,-8.99175e-07
148.678,-6.38336e-07
163.027,-4.6572e-07
165.018,-3.68081e-07
169.33,-2.86967e-07
184.919,-2.1022e-07
186.66,-1.66607e-07
195.343,-1.27361e-07
18.684,3.02764e-05
83.1729,2.22866e-06
14.4932,3.90312e-05
43.9549,8.23659e-06
49.5435,5.84599e-06
50.9477,4.54789e-06
54.1048,3.42601e-06
79.4214,7.64781e-07
103.112,4.71256e-07
105.969,3.66839e-07
148.088,2.10003e-07
170.128,1.46238e-07
47.3039,1.19585e-05
59.0216,7.66751e-06
83.4921,4.3362e-06
83.5023,3.46854e-06
117.892,1.25785e-06
118.04,1.00502e-06
133.161,7.12719e-07
146.918,5.16785e-07
160.95,3.77385e-07
175.099,2.77512e-07
177.369,2.19168e-07
182.343,1.70552e-07
29.5952,-1.91141e-05
29.6029,-1.52873e-05
39.3825,-9.19287e-06
50.628,-5.72076e-06
62.7742,-3.69108e-06
66.8597,-2.77243e-06
107.628,-4.51481e-07
51.9614,2.2831e-06
46.3547,-1.22034e-05
61.801,-4.68651e-06
76.4906,-3.02919e-06
85.1122,-2.17788e-06
86.9993,-1.70451e-06
91.1281,-1.30183e-06
143.145,-1.73804e-07
46.2284,1.22368e-05
51.0739,8.86066e-06
76.2708,4.74676e-06
117.087,1.01321e-06
132.288,7.1742e-07
159.59,3.04481e-07
166.553,2.334e-07
168.386,1.84688e-07
48.042,1.17748e-05
46.124,-1.22644e-05
49.6695,-9.11118e-06
92.3698,-3.91945e-06
97.7185,-2.96393e-06
138.906,-1.66807e-06
146.756,-1.01046e-06
164.785,-2.94881e-07
38.9346,-1.45291e-05
48.2679,-9.37577e-06
62.4794,-5.79453e-06
75.059,-3.85871e-06
98.6119,-2.34966e-06
102.103,-1.81547e-06
111.962,-1.32447e-06
115.264,-1.02923e-06
118.483,-8.01011e-07
128.955,-5.88771e-07
157.254,-3.09004e-07
183.629,-1.69357e-07
46.5419,-1.21543e-05
53.711,-8.42562e-06
64.123,-5.646e-06
70.4901,-4.10882e-06
80.9539,-2.86218e-06
88.4598,-2.09546e-06
91.1959,-1.62607e-06
46.5136,-1.21617e-05
53.1882,-8.50844e-06
93.9427,-3.85382e-06
103.813,-2.78992e-06
142.101,-1.63056e-06
154.288,-9.6113e-07
156.4,-7.58521e-07
46.5951,-1.21404e-05
53.892,-8.39732e-06
94.7175,-3.8223e-06
106.193,-2.72741e-06
115.205,-2.01124e-06
142.42,-6.66382e-07
160.558,-3.78306e-07
168.203,-2.88889e-07
181.922,-1.36757e-07
54.8936,-3.37679e-06
48.8043,1.15909e-05
64.5467,7.01117e-06
74.9287,4.83177e-06
84.4777,3.42849e-06
111.154,8.53825e-07
122.23,4.96933e-07
125.669,3.86667e-07
134.801,2.88377e-07
149.569,2.07923e-07
29.6828,-1.90577e-05
140.125,-2.77421e-07
149.028,-2.08678e-07
150.919,-1.64851e-07
131.296,-4.6262e-07
13.8634,-4.08041e-05
14.0804,-3.21403e-05
29.2188,-1.23906e-05
107.618,-2.3118e-07
79.3613,-9.56701e-07
46.0903,-1.22734e-05
49.5324,-9.13641e-06
60.888,-5.94598e-06
103.958,-1.78306e-06
116.572,-1.2721e-06
122.657,-9.67193e-07
130.248,-7.28657e-07
169.939,-1.464e-07
46.6242,-1.21329e-05
46.9201,-9.64508e-06
47.2277,-7.66582e-06
80.5061,-3.59763e-06
90.6445,-2.55619e-06
102.619,-1.80633e-06
102.741,-1.44335e-06
126.069,-7.52814e-07
128.449,-5.91093e-07
177.516,-3.42167e-07
180.733,-2.68861e-07
182.839,-2.12611e-07
219.778,-1.41501e-07
223.859,-1.11137e-07
47.4394,-1.19244e-05
58.7593,-7.70173e-06
82.1957,-4.4046e-06
139.137,-6.82108e-07
146.806,-5.17179e-07
158.036,-3.84344e-07
158.651,-3.06283e-07
182.618,-2.12868e-07
187.556,-1.65811e-07
201.402,-1.2353e-07
18.3548,-3.08195e-05
24.5171,-1.84585e-05
58.2842,-3.18034e-06
68.4144,-2.16754e-06
69.3883,-1.70969e-06
83.7619,-9.06438e-07
97.6351,-6.22112e-07
112.695,-3.44947e-07
131.818,-1.88739e-07
23.5814,-2.39887e-05
23.9792,-1.88725e-05
52.8565,-5.47957e-06
62.4724,-3.70892e-06
103.839,-1.78511e-06
106.395,-1.39378e-06
112.721,-1.05245e-06
148.015,-6.41195e-07
168.483,-3.60512e-07
169.704,-2.86334e-07
175.91,-2.20986e-07
185.601,-1.67558e-07
186.258,-1.33573e-07
12.8267,-4.41023e-05
12.8384,-3.52496e-05
53.6416,-5.39938e-06
66.8004,-3.46861e-06
67.5623,-2.7436e-06
12.8273,-4.41001e-05
47.5029,-9.52675e-06
48.3263,-7.49155e-06
54.0289,-5.36067e-06
64.9667,-3.56652e-06
78.1372,-2.37229e-06
94.1497,-1.57506e-06
109.16,-1.08678e-06
109.199,-8.69113e-07
127.693,-3.80536e-07
130.987,-2.96774e-07
46.2313,-1.2236e-05
50.9317,-8.8854e-06
92.9892,-3.89334e-06
100.645,-2.87775e-06
109.638,-2.11335e-06
113.456,-1.63379e-06
130.206,-1.1389e-06
138.673,-8.55489e-07
155.312,-4.88854e-07
163.009,-3.72617e-07
168.281,-2.88755e-07
194.745,-1.5969e-07
28.2422,-2.00298e-05
28.3954,-1.59374e-05
50.3232,-7.19427e-06
58.7201,-4.9324e-06
66.5086,-3.48383e-06
71.3481,-2.59802e-06
78.1611,-1.89725e-06
98.045,-7.7439e-07
107.803,-5.63436e-07
118.626,-4.09623e-07
122.86,-3.16407e-07
139.141,-2.23506e-07
139.274,-1.78634e-07
40.5588,-1.39473e-05
47.3804,-9.55138e-06
55.1024,-6.57029e-06
66.8047,-4.33549e-06
74.8224,-3.09673e-06
84.9959,-2.18086e-06
111.124,-1.33446e-06
145.615,-5.21411e-07
160.178,-3.79202e-07
184.384,-2.1083e-07
192.586,-1.61481e-07
195.257,-1.27417e-07
46.5072,1.21634e-05
58.1384,6.22719e-06
64.3526,2.88044e-06
69.4894,2.13401e-06
82.0827,1.44528e-06
98.0612,9.67827e-07
98.1507,7.73556e-07
136.825,2.84112e-07
160.091,1.94258e-07
170.02,1.4633e-07
46.7644,1.20965e-05
55.7622,8.11568e-06
97.6902,3.70599e-06
110.691,1.6746e-06
112.429,1.31898e-06
118.816,9.98455e-07
155.025,6.122e-07
156.991,4.83628e-07
202.301,3.00246e-07
202.418,2.40058e-07
212.359,1.83056e-07
253.292,1.22779e-07
255.332,9.74382e-08
58.1074,8.36244e-07
17.1654,3.2955e-05
46.7222,9.68594e-06
71.5251,3.23949e-06
92.9132,1.99502e-06
98.0331,1.51266e-06
141.411,5.36911e-07
145.715,4.16841e-07
184.234,2.63752e-07
188.578,2.0614e-07
194.197,1.60141e-07
232.591,1.06965e-07
24.998,2.26292e-05
36.9331,9.80254e-06
91.5089,1.03713e-06
96.0973,7.90085e-07
96.3241,6.3058e-07
101.877,4.76969e-07
107.673,3.61032e-07
139.738,2.22552e-07
140.155,1.77511e-07
64.8508,5.99431e-07
74.8083,4.15715e-07
80.8893,3.0757e-07
33.0509,-1.71156e-05
47.4622,-9.53491e-06
49.3231,-1.1469e-05
66.5476,-6.80037e-06
87.1587,-3.32303e-06
87.8703,-2.6369e-06
104.532,-1.41861e-06
104.95,-1.13038e-06
135.547,-2.8679e-07
150.285,-1.65546e-07
55.9632,-6.94629e-07
46.2903,1.22204e-05
49.9329,5.8004e-06
53.3374,4.34413e-06
59.4525,3.11785e-06
69.0899,2.14635e-06
87.2978,1.35894e-06
100.797,9.41563e-07
124.06,2.50676e-07
38.5737,1.4665e-05
47.2416,9.57945e-06
50.994,7.09964e-06
52.5313,5.51349e-06
63.529,3.64723e-06
122.608,4.954e-07
134.919,2.88126e-07
147.707,2.10545e-07
149.791,1.66092e-07
15.6775,3.60825e-05
15.8057,2.8632e-05
34.3363,1.05439e-05
37.303,7.76428e-06
45.5013,5.09227e-06
70.4154,2.10595e-06
100.565,9.43733e-07
117.128,6.48225e-07
14.6949,3.84955e-05
41.0442,1.10259e-05
76.7163,2.41622e-06
77.203,1.92079e-06
83.5578,1.41977e-06
96.8957,9.79468e-07
144.935,2.14572e-07
153.137,1.62464e-07
14.4751,3.90799e-05
32.8979,1.37561e-05
50.0205,7.23781e-06
62.1722,4.65853e-06
72.2973,2.05113e-06
79.0141,1.50141e-06
127.766,3.04256e-07
47.8387,-1.18248e-05
52.1812,-6.9381e-06
53.124,-5.45198e-06
66.0198,-3.50962e-06
82.3624,-2.25059e-06
84.4342,-1.75629e-06
93.461,-1.26933e-06
100.002,-9.4904e-07
105.823,-7.17472e-07
114.092,-5.32376e-07
115.758,-4.19772e-07
126.789,-2.4528e-07
146.794,-1.69483e-07
60.8661,-2.43635e-06
27.7598,2.03778e-05
29.6632,1.52562e-05
47.9541,1.17964e-05
61.2425,7.38945e-06
74.1773,3.90458e-06
82.8027,2.79828e-06
91.2421,2.03156e-06
97.4328,1.52198e-06
122.343,4.96472e-07
122.795,3.95716e-07
144.685,1.71954e-07
63.8007,-4.53962e-06
32.691,-1.7304e-05
49.4371,-9.15403e-06
66.1624,-5.47197e-06
76.7788,-3.77228e-06
85.2969,-2.71645e-06
94.887,-1.95352e-06
95.5904,-1.55132e-06
107.879,-8.79746e-07
117.699,-5.16064e-07
120.336,-4.03803e-07
149.822,-2.59465e-07
156.361,-1.98891e-07
56.1634,6.92152e-07
46.577,-1.21452e-05
54.315,-8.33192e-06
96.2025,-3.7633e-06
110.445,-2.62239e-06
120.057,-1.92996e-06
127.264,-1.45653e-06
136.851,-1.0836e-06
143.387,-8.27362e-07
151.74,-6.25455e-07
178.069,-1.74645e-07
185.012,-1.34473e-07
46.5678,1.21476e-05
54.31,8.33269e-06
96.3215,3.75865e-06
110.774,2.6146e-06
137.43,1.34879e-06
179.738,5.28024e-07
189.469,4.00725e-07
227.046,2.67523e-07
288.256,1.07886e-07
289.713,8.5875e-08
12.0291,4.70264e-05
48.5252,9.32605e-06
49.113,7.37154e-06
59.562,4.86268e-06
60.6045,3.82322e-06
97.1197,1.90861e-06
106.523,1.3921e-06
116.118,1.02166e-06
141.488,3.43435e-07
152.046,2.55671e-07
159.722,1.94706e-07
173.705,1.43227e-07
23.3907,-2.41842e-05
47.1399,-9.60011e-06
56.027,-6.46186e-06
128.27,-4.73532e-07
138.643,-2.80387e-07
143.801,-2.16263e-07
47.1713,1.19922e-05
47.6551,9.49633e-06
54.8475,6.60082e-06
83.8586,3.4538e-06
84.4212,2.74463e-06
97.282,1.90543e-06
105.547,1.40498e-06
107.902,1.09945e-06
114.391,8.29667e-07
119.246,6.3671e-07
121.769,3.99049e-07
131.01,2.96723e-07
140.628,2.21143e-07
148.153,1.67929e-07
47.1825,-1.19893e-05
58.1477,-7.78275e-06
98.2716,-3.68406e-06
99.4763,-2.91156e-06
105.362,-2.19912e-06
142.242,-1.30316e-06
146.219,-1.01417e-06
191.042,-6.20978e-07
205.222,-4.62458e-07
213.674,-3.55331e-07
261.149,-1.19085e-07
34.2074,-1.65369e-05
44.3089,-1.02135e-05
55.5748,-6.51443e-06
56.1327,-5.15975e-06
58.6372,-3.9515e-06
67.2134,-2.75784e-06
86.7503,-1.7094e-06
92.1589,-1.28726e-06
92.1631,-1.02976e-06
142.997,-2.71849e-07
143.018,-2.17448e-07
38.1266,-1.4837e-05
48.2523,-9.37879e-06
62.4185,-5.80018e-06
75.2896,-3.84689e-06
98.6393,-2.34901e-06
102.289,-1.81216e-06
111.954,-1.32457e-06
115.445,-1.02761e-06
118.699,-7.99552e-07
129.189,-5.87705e-07
157.692,-3.08146e-07
183.678,-1.35449e-07
47.2757,-1.19657e-05
57.7945,-7.8303e-06
97.8235,-3.70094e-06
99.5106,-2.91055e-06
106.4,-2.17768e-06
141.356,-1.31133e-06
144.295,-1.02769e-06
186.69,-6.35455e-07
192.45,-4.93148e-07
235.425,-3.22502e-07
248.145,-2.44777e-07
269.066,-1.80595e-07
271.544,-1.43158e-07
43.695,1.29462e-05
49.1213,9.21288e-06
64.8059,5.5865e-06
75.137,3.85471e-06
100.857,1.47032e-06
116.614,6.51078e-07
146.601,1.69707e-07
15.3534,3.68443e-05
22.0142,2.05572e-05
37.2429,9.72102e-06
49.8952,5.80478e-06
50.2134,4.6144e-06
63.6342,2.33037e-06
64.1379,1.84965e-06
76.5704,1.23946e-06
111.815,6.79021e-07
133.09,3.65106e-07
161.129,2.41257e-07
171.14,1.81716e-07
176.468,1.40983e-07
48.4731,1.16701e-05
64.3726,7.03014e-06
72.9598,4.96217e-06
79.5603,3.6404e-06
88.392,2.62133e-06
145.463,2.6724e-07
156.54,1.98664e-07
167.73,1.48329e-07
14.5841,-3.87878e-05
26.2533,-1.72378e-05
45.5557,-7.94717e-06
53.0326,-5.46137e-06
55.2578,-4.19316e-06
86.3041,-8.79738e-07
92.9546,-6.53437e-07
94.3498,-5.1502e-07
102.864,-3.77912e-07
132.602,-2.34528e-07
137.95,-1.80348e-07
139.012,2.23714e-07
33.5949,-1.68384e-05
34.1921,-1.32355e-05
45.5547,-6.35788e-06
91.5544,-1.03661e-06
113.32,-5.36005e-07
120.41,-4.03554e-07
128.962,-3.01434e-07
45.8772,-1.23304e-05
48.4996,-9.33096e-06
61.8576,-5.85278e-06
72.7331,-3.98211e-06
76.9974,-3.00926e-06
85.2855,-2.17345e-06
97.5177,-1.21653e-06
119.318,-7.95407e-07
119.766,-6.33945e-07
136.314,-4.45591e-07
67.3326,-1.76189e-06
38.2124,-1.48037e-05
47.6534,-9.49666e-06
56.7463,-6.37995e-06
67.8371,-4.26951e-06
76.4993,-2.42308e-06
82.8255,-1.7904e-06
92.844,-1.27777e-06
110.92,-8.5563e-07
61.2805,1.54872e-06
46.8025,1.20867e-05
55.3924,8.16986e-06
63.9164,5.66425e-06
90.2699,1.64275e-06
103.261,1.14886e-06
108.543,8.74369e-07
116.524,6.51583e-07
121.7,4.99095e-07
126.187,3.85079e-07
146.469,2.12325e-07
13.3432,4.23952e-05
18.3101,2.47158e-05
24.7988,1.45991e-05
36.4794,7.93957e-06
52.6124,2.25484e-06
59.7371,1.58873e-06
71.2278,1.06595e-06
71.6821,8.47353e-07
86.9576,4.47041e-07
110.974,2.24188e-07
34.4365,-1.64269e-05
43.2069,-1.0474e-05
71.8588,-2.57956e-06
79.5524,-1.49125e-06
89.8703,-1.05604e-06
117.702,-5.16051e-07
124.463,-3.90415e-07
130.848,-2.97091e-07
143.29,-2.17035e-07
149.338,-1.66596e-07
12.923,4.37734e-05
18.5481,2.43986e-05
26.2782,1.37772e-05
38.2151,7.57897e-06
38.8654,5.96173e-06
48.4809,3.82344e-06
58.4926,2.53521e-06
58.8376,2.01628e-06
69.5319,1.09194e-06
71.6058,8.48256e-07
83.0319,5.85221e-07
87.6001,4.43762e-07
88.5292,3.51284e-07
46.7039,1.21122e-05
46.9256,9.64394e-06
47.7763,7.57779e-06
75.9094,3.81548e-06
90.0025,2.57442e-06
104.558,1.77284e-06
106.371,1.3941e-06
112.976,1.05007e-06
121.639,7.80228e-07
122.01,6.22285e-07
151.686,2.56277e-07
165.252,1.88191e-07
176.26,1.4115e-07
45.7151,1.23741e-05
48.6399,9.30405e-06
64.0774,5.65002e-06
74.4624,3.88963e-06
89.9513,2.57589e-06
102.267,1.45003e-06
111.87,6.78688e-07
121.976,3.18699e-07
125.559,2.47683e-07
129.249,1.92491e-07
47.2746,1.19659e-05
48.671,9.29812e-06
62.6462,5.7791e-06
72.8857,3.97377e-06
76.047,3.04686e-06
88.3105,2.099e-06
96.4935,1.5368e-06
96.5928,1.22818e-06
122.514,3.96623e-07
124.033,3.13413e-07
165.809,1.87558e-07
166.884,1.4908e-07
46.1527,-1.22568e-05
49.9729,-9.05587e-06
59.6982,-6.06449e-06
63.4597,-4.56402e-06
67.9537,-3.40974e-06
69.8612,-2.65332e-06
79.1157,-1.87436e-06
88.055,-1.34726e-06
118.197,-6.42361e-07
149.605,-2.07873e-07
46.1877,-1.22475e-05
50.6419,-8.93625e-06
93.2962,-3.88053e-06
101.998,-2.83958e-06
106.733,-2.17089e-06
110.84,-1.67235e-06
118.225,-1.25431e-06
153.885,-6.16735e-07
172.387,-4.40433e-07
178.557,-3.40171e-07
178.718,-2.71892e-07
194.356,-2.00013e-07
46.1247,-1.22643e-05
47.4543,-9.5365e-06
55.3686,-6.5387e-06
65.8082,-4.40114e-06
70.209,-3.30022e-06
84.4477,-2.19501e-06
94.2607,-1.5732e-06
130.994,-5.79608e-07
164.663,-1.88864e-07
164.881,-1.50891e-07
34.3048,1.649e-05
34.4927,1.31201e-05
41.3132,8.76327e-06
47.1319,-1.20022e-05
48.1742,-9.39399e-06
55.0002,-6.58249e-06
96.2374,-3.00955e-06
96.4791,-2.40161e-06
107.91,-1.71776e-06
136.66,-1.08511e-06
142.38,-8.33215e-07
145.909,-6.50449e-07
154.566,-4.91215e-07
175.811,-2.76388e-07
33.9708,1.66521e-05
40.7185,1.11141e-05
54.3762,6.65804e-06
61.8761,4.68082e-06
64.1709,3.61074e-06
70.0619,2.64572e-06
105.66,8.9822e-07
115.542,6.57123e-07
163.855,1.51836e-07
27.2916,2.07274e-05
29.1343,1.55332e-05
95.6649,9.9207e-07
109.915,5.52609e-07
103.387,-5.87501e-07
46.111,-1.22679e-05
49.667,-9.11166e-06
73.6906,-4.91295e-06
75.0323,-3.86008e-06
87.6806,-2.11408e-06
161.379,-1.92707e-07
47.0274,-1.20288e-05
57.1557,-7.91781e-06
59.5781,-6.07671e-06
95.4623,-3.03398e-06
109.532,-1.69233e-06
166.119,-2.92514e-07
186.946,-2.0794e-07
191.442,-1.62445e-07
47.1086,1.20081e-05
56.9521,7.94613e-06
97.1158,3.72791e-06
47.1874,-1.19881e-05
145.967,-4.16121e-07
157.409,-2.4696e-07
158.121,-1.96678e-07
46.4034,-1.21906e-05
46.4674,-9.73904e-06
50.078,-7.2295e-06
92.3592,-3.13592e-06
96.9349,-2.39031e-06
